"id","name","code","department_id","province_id","created_at","updated_at","deleted_at"
1478,"BALSAPUERTO","150202",17,139,"2025-10-28 18:19:12","2025-10-28 18:19:12",NULL
1479,"JEBEROS","150205",17,139,"2025-10-28 18:19:13","2025-10-28 18:19:13",NULL
1480,"LAGUNAS","150206",17,139,"2025-10-28 18:19:13","2025-10-28 18:19:13",NULL
1481,"SANTA CRUZ","150210",17,139,"2025-10-28 18:19:14","2025-10-28 18:19:14",NULL
1482,"TENIENTE CESAR LOPEZ","150211",17,139,"2025-10-28 18:19:14","2025-10-28 18:19:14",NULL
1483,"NAUTA","150301",17,140,"2025-10-28 18:19:15","2025-10-28 18:19:15",NULL
1484,"PARINARI","150302",17,140,"2025-10-28 18:19:15","2025-10-28 18:19:15",NULL
1485,"TIGRE","150303",17,140,"2025-10-28 18:19:16","2025-10-28 18:19:16",NULL
1486,"TROMPETEROS","150305",17,140,"2025-10-28 18:19:16","2025-10-28 18:19:16",NULL
1487,"URARINAS","150304",17,140,"2025-10-28 18:19:16","2025-10-28 18:19:16",NULL
1488,"RAMON CASTILLA","150601",17,141,"2025-10-28 18:19:17","2025-10-28 18:19:17",NULL
1489,"PEBAS","150602",17,141,"2025-10-28 18:19:18","2025-10-28 18:19:18",NULL
1490,"YAVARI","150603",17,141,"2025-10-28 18:19:18","2025-10-28 18:19:18",NULL
1491,"SAN PABLO","150604",17,141,"2025-10-28 18:19:18","2025-10-28 18:19:18",NULL
1492,"REQUENA","150401",17,142,"2025-10-28 18:19:19","2025-10-28 18:19:19",NULL
1493,"ALTO TAPICHE","150402",17,142,"2025-10-28 18:19:20","2025-10-28 18:19:20",NULL
1494,"CAPELO","150403",17,142,"2025-10-28 18:19:20","2025-10-28 18:19:20",NULL
1495,"EMILIO SAN MARTIN","150404",17,142,"2025-10-28 18:19:21","2025-10-28 18:19:21",NULL
1496,"MAQUIA","150405",17,142,"2025-10-28 18:19:21","2025-10-28 18:19:21",NULL
1497,"PUINAHUA","150406",17,142,"2025-10-28 18:19:21","2025-10-28 18:19:21",NULL
1498,"SAQUENA","150407",17,142,"2025-10-28 18:19:22","2025-10-28 18:19:22",NULL
1499,"SOPLIN","150408",17,142,"2025-10-28 18:19:22","2025-10-28 18:19:22",NULL
1500,"TAPICHE","150409",17,142,"2025-10-28 18:19:23","2025-10-28 18:19:23",NULL
1501,"JENARO HERRERA","150410",17,142,"2025-10-28 18:19:23","2025-10-28 18:19:23",NULL
1502,"YAQUERANA","150411",17,142,"2025-10-28 18:19:24","2025-10-28 18:19:24",NULL
1503,"CONTAMANA","150501",17,143,"2025-10-28 18:19:24","2025-10-28 18:19:24",NULL
1504,"INAHUAYA","150506",17,143,"2025-10-28 18:19:25","2025-10-28 18:19:25",NULL
1505,"PADRE MARQUEZ","150503",17,143,"2025-10-28 18:19:25","2025-10-28 18:19:25",NULL
1506,"PAMPA HERMOSA","150504",17,143,"2025-10-28 18:19:26","2025-10-28 18:19:26",NULL
1507,"SARAYACU","150505",17,143,"2025-10-28 18:19:26","2025-10-28 18:19:26",NULL
1508,"VARGAS GUERRA","150502",17,143,"2025-10-28 18:19:27","2025-10-28 18:19:27",NULL
1509,"BARRANCA","150701",17,144,"2025-10-28 18:19:28","2025-10-28 18:19:28",NULL
1510,"CAHUAPANAS","150703",17,144,"2025-10-28 18:19:28","2025-10-28 18:19:28",NULL
1511,"MANSERICHE","150704",17,144,"2025-10-28 18:19:29","2025-10-28 18:19:29",NULL
1512,"MORONA","150705",17,144,"2025-10-28 18:19:29","2025-10-28 18:19:29",NULL
1513,"PASTAZA","150706",17,144,"2025-10-28 18:19:29","2025-10-28 18:19:29",NULL
1514,"ANDOAS","150702",17,144,"2025-10-28 18:19:30","2025-10-28 18:19:30",NULL
1515,"PUTUMAYO","150901",17,145,"2025-10-28 18:19:31","2025-10-28 18:19:31",NULL
1516,"ROSA PANDURO","150902",17,145,"2025-10-28 18:19:31","2025-10-28 18:19:31",NULL
1517,"TENIENTE MANUEL CLAV","150903",17,145,"2025-10-28 18:19:32","2025-10-28 18:19:32",NULL
1518,"YAGUAS","150904",17,145,"2025-10-28 18:19:32","2025-10-28 18:19:32",NULL
1519,"TAMBOPATA","160101",18,146,"2025-10-28 18:19:33","2025-10-28 18:19:33",NULL
1520,"INAMBARI","160102",18,146,"2025-10-28 18:19:34","2025-10-28 18:19:34",NULL
1521,"LAS PIEDRAS","160103",18,146,"2025-10-28 18:19:34","2025-10-28 18:19:34",NULL
1522,"LABERINTO","160104",18,146,"2025-10-28 18:19:35","2025-10-28 18:19:35",NULL
1523,"MANU","160201",18,147,"2025-10-28 18:19:35","2025-10-28 18:19:35",NULL
1524,"FITZCARRALD","160202",18,147,"2025-10-28 18:19:36","2025-10-28 18:19:36",NULL
1525,"MADRE DE DIOS","160203",18,147,"2025-10-28 18:19:36","2025-10-28 18:19:36",NULL
1526,"HUEPETUHE","160204",18,147,"2025-10-28 18:19:37","2025-10-28 18:19:37",NULL
1527,"IÑAPARI","160301",18,148,"2025-10-28 18:19:38","2025-10-28 18:19:38",NULL
1528,"IBERIA","160302",18,148,"2025-10-28 18:19:38","2025-10-28 18:19:38",NULL
1529,"TAHUAMANU","160303",18,148,"2025-10-28 18:19:39","2025-10-28 18:19:39",NULL
1530,"MOQUEGUA","170101",19,149,"2025-10-28 18:19:40","2025-10-28 18:19:40",NULL
1531,"CARUMAS","170102",19,149,"2025-10-28 18:19:41","2025-10-28 18:19:41",NULL
1532,"CUCHUMBAYA","170103",19,149,"2025-10-28 18:19:41","2025-10-28 18:19:41",NULL
1533,"SAMEGUA","170106",19,149,"2025-10-28 18:19:42","2025-10-28 18:19:42",NULL
1534,"SAN CRISTOBAL","170104",19,149,"2025-10-28 18:19:42","2025-10-28 18:19:42",NULL
1535,"TORATA","170105",19,149,"2025-10-28 18:19:43","2025-10-28 18:19:43",NULL
1536,"SAN ANTONIO","170107",19,149,"2025-10-28 18:19:43","2025-10-28 18:19:43",NULL
1537,"OMATE","170201",19,150,"2025-10-28 18:19:44","2025-10-28 18:19:44",NULL
1538,"CHOJATA","170203",19,150,"2025-10-28 18:19:44","2025-10-28 18:19:44",NULL
1539,"COALAQUE","170202",19,150,"2025-10-28 18:19:45","2025-10-28 18:19:45",NULL
1540,"ICHUÑA","170204",19,150,"2025-10-28 18:19:45","2025-10-28 18:19:45",NULL
1541,"LA CAPILLA","170205",19,150,"2025-10-28 18:19:46","2025-10-28 18:19:46",NULL
1542,"LLOQUE","170206",19,150,"2025-10-28 18:19:46","2025-10-28 18:19:46",NULL
1543,"MATALAQUE","170207",19,150,"2025-10-28 18:19:47","2025-10-28 18:19:47",NULL
1544,"PUQUINA","170208",19,150,"2025-10-28 18:19:47","2025-10-28 18:19:47",NULL
1545,"QUINISTAQUILLAS","170209",19,150,"2025-10-28 18:19:48","2025-10-28 18:19:48",NULL
1546,"UBINAS","170210",19,150,"2025-10-28 18:19:49","2025-10-28 18:19:49",NULL
1547,"YUNGA","170211",19,150,"2025-10-28 18:19:50","2025-10-28 18:19:50",NULL
1548,"ILO","170301",19,151,"2025-10-28 18:19:51","2025-10-28 18:19:51",NULL
1549,"EL ALGARROBAL","170302",19,151,"2025-10-28 18:19:51","2025-10-28 18:19:51",NULL
1550,"PACOCHA","170303",19,151,"2025-10-28 18:19:52","2025-10-28 18:19:52",NULL
1551,"CHAUPIMARCA","180101",20,152,"2025-10-28 18:19:53","2025-10-28 18:19:53",NULL
1552,"HUACHON","180103",20,152,"2025-10-28 18:19:54","2025-10-28 18:19:54",NULL
1553,"HUARIACA","180104",20,152,"2025-10-28 18:19:54","2025-10-28 18:19:54",NULL
1554,"HUAYLLAY","180105",20,152,"2025-10-28 18:19:54","2025-10-28 18:19:54",NULL
1555,"NINACACA","180106",20,152,"2025-10-28 18:19:55","2025-10-28 18:19:55",NULL
1556,"PALLANCHACRA","180107",20,152,"2025-10-28 18:19:55","2025-10-28 18:19:55",NULL
1557,"PAUCARTAMBO","180108",20,152,"2025-10-28 18:19:56","2025-10-28 18:19:56",NULL
1558,"SAN FRANCISCO DE ASI","180109",20,152,"2025-10-28 18:19:56","2025-10-28 18:19:56",NULL
1559,"SIMON BOLIVAR","180110",20,152,"2025-10-28 18:19:57","2025-10-28 18:19:57",NULL
1560,"TICLACAYAN","180111",20,152,"2025-10-28 18:19:57","2025-10-28 18:19:57",NULL
1561,"TINYAHUARCO","180112",20,152,"2025-10-28 18:19:57","2025-10-28 18:19:57",NULL
1562,"VICCO","180113",20,152,"2025-10-28 18:19:58","2025-10-28 18:19:58",NULL
1563,"YANACANCHA","180114",20,152,"2025-10-28 18:19:58","2025-10-28 18:19:58",NULL
1564,"YANAHUANCA","180201",20,153,"2025-10-28 18:19:59","2025-10-28 18:19:59",NULL
1565,"CHACAYAN","180202",20,153,"2025-10-28 18:19:59","2025-10-28 18:19:59",NULL
1566,"GOYLLARISQUIZGA","180203",20,153,"2025-10-28 18:20:00","2025-10-28 18:20:00",NULL
1567,"PAUCAR","180204",20,153,"2025-10-28 18:20:00","2025-10-28 18:20:00",NULL
1568,"SAN PEDRO DE PILLAO","180205",20,153,"2025-10-28 18:20:01","2025-10-28 18:20:01",NULL
1569,"SANTA ANA DE TUSI","180206",20,153,"2025-10-28 18:20:01","2025-10-28 18:20:01",NULL
1570,"TAPUC","180207",20,153,"2025-10-28 18:20:02","2025-10-28 18:20:02",NULL
1571,"VILCABAMBA","180208",20,153,"2025-10-28 18:20:02","2025-10-28 18:20:02",NULL
1572,"CONSTITUCION","180308",20,154,"2025-10-28 18:20:03","2025-10-28 18:20:03",NULL
1573,"OXAPAMPA","180301",20,154,"2025-10-28 18:20:03","2025-10-28 18:20:03",NULL
1574,"CHONTABAMBA","180302",20,154,"2025-10-28 18:20:04","2025-10-28 18:20:04",NULL
1575,"HUANCABAMBA","180303",20,154,"2025-10-28 18:20:04","2025-10-28 18:20:04",NULL
1576,"PALCAZU","180307",20,154,"2025-10-28 18:20:05","2025-10-28 18:20:05",NULL
1577,"POZUZO","180306",20,154,"2025-10-28 18:20:05","2025-10-28 18:20:05",NULL
1578,"PUERTO BERMUDEZ","180304",20,154,"2025-10-28 18:20:05","2025-10-28 18:20:05",NULL
1579,"VILLA RICA","180305",20,154,"2025-10-28 18:20:06","2025-10-28 18:20:06",NULL
1580,"PIURA","190101",21,155,"2025-10-28 18:20:07","2025-10-28 18:20:07",NULL
1581,"CASTILLA","190103",21,155,"2025-10-28 18:20:07","2025-10-28 18:20:07",NULL
1582,"CATACAOS","190104",21,155,"2025-10-28 18:20:08","2025-10-28 18:20:08",NULL
1583,"CURA MORI","190113",21,155,"2025-10-28 18:20:08","2025-10-28 18:20:08",NULL
1584,"EL TALLAN","190114",21,155,"2025-10-28 18:20:09","2025-10-28 18:20:09",NULL
1585,"LA ARENA","190105",21,155,"2025-10-28 18:20:09","2025-10-28 18:20:09",NULL
1586,"LA UNION","190106",21,155,"2025-10-28 18:20:10","2025-10-28 18:20:10",NULL
1587,"LAS LOMAS","190107",21,155,"2025-10-28 18:20:10","2025-10-28 18:20:10",NULL
1588,"TAMBO GRANDE","190109",21,155,"2025-10-28 18:20:11","2025-10-28 18:20:11",NULL
1589,"VEINTISEIS DE OCTUBR","190115",21,155,"2025-10-28 18:20:11","2025-10-28 18:20:11",NULL
1590,"AYABACA","190201",21,156,"2025-10-28 18:20:12","2025-10-28 18:20:12",NULL
1591,"FRIAS","190202",21,156,"2025-10-28 18:20:13","2025-10-28 18:20:13",NULL
1592,"JILILI","190209",21,156,"2025-10-28 18:20:13","2025-10-28 18:20:13",NULL
1593,"LAGUNAS","190203",21,156,"2025-10-28 18:20:14","2025-10-28 18:20:14",NULL
1594,"MONTERO","190204",21,156,"2025-10-28 18:20:14","2025-10-28 18:20:14",NULL
1595,"PACAIPAMPA","190205",21,156,"2025-10-28 18:20:15","2025-10-28 18:20:15",NULL
1596,"PAIMAS","190210",21,156,"2025-10-28 18:20:15","2025-10-28 18:20:15",NULL
1597,"SAPILLICA","190206",21,156,"2025-10-28 18:20:15","2025-10-28 18:20:15",NULL
1598,"SICCHEZ","190207",21,156,"2025-10-28 18:20:16","2025-10-28 18:20:16",NULL
1599,"SUYO","190208",21,156,"2025-10-28 18:20:16","2025-10-28 18:20:16",NULL
1600,"HUANCABAMBA","190301",21,157,"2025-10-28 18:20:17","2025-10-28 18:20:17",NULL
1601,"CANCHAQUE","190302",21,157,"2025-10-28 18:20:18","2025-10-28 18:20:18",NULL
1602,"EL CARMEN DE LA FRON","190306",21,157,"2025-10-28 18:20:18","2025-10-28 18:20:18",NULL
1603,"HUARMACA","190303",21,157,"2025-10-28 18:20:19","2025-10-28 18:20:19",NULL
1604,"LALAQUIZ","190308",21,157,"2025-10-28 18:20:19","2025-10-28 18:20:19",NULL
1605,"SAN MIGUEL DE EL FAI","190307",21,157,"2025-10-28 18:20:19","2025-10-28 18:20:19",NULL
1606,"SONDOR","190304",21,157,"2025-10-28 18:20:20","2025-10-28 18:20:20",NULL
1607,"SONDORILLO","190305",21,157,"2025-10-28 18:20:20","2025-10-28 18:20:20",NULL
1608,"CHULUCANAS","190401",21,158,"2025-10-28 18:20:21","2025-10-28 18:20:21",NULL
1609,"BUENOS AIRES","190402",21,158,"2025-10-28 18:20:22","2025-10-28 18:20:22",NULL
1610,"CHALACO","190403",21,158,"2025-10-28 18:20:22","2025-10-28 18:20:22",NULL
1611,"LA MATANZA","190408",21,158,"2025-10-28 18:20:23","2025-10-28 18:20:23",NULL
1612,"MORROPON","190404",21,158,"2025-10-28 18:20:23","2025-10-28 18:20:23",NULL
1613,"SALITRAL","190405",21,158,"2025-10-28 18:20:23","2025-10-28 18:20:23",NULL
1614,"SAN JUAN DE BIGOTE","190410",21,158,"2025-10-28 18:20:24","2025-10-28 18:20:24",NULL
1615,"SANTA CATALINA DE MO","190406",21,158,"2025-10-28 18:20:24","2025-10-28 18:20:24",NULL
1616,"SANTO DOMINGO","190407",21,158,"2025-10-28 18:20:25","2025-10-28 18:20:25",NULL
1617,"YAMANGO","190409",21,158,"2025-10-28 18:20:25","2025-10-28 18:20:25",NULL
1618,"PAITA","190501",21,159,"2025-10-28 18:20:26","2025-10-28 18:20:26",NULL
1619,"AMOTAPE","190502",21,159,"2025-10-28 18:20:27","2025-10-28 18:20:27",NULL
1620,"ARENAL","190503",21,159,"2025-10-28 18:20:27","2025-10-28 18:20:27",NULL
1621,"COLAN","190505",21,159,"2025-10-28 18:20:27","2025-10-28 18:20:27",NULL
1622,"LA HUACA","190504",21,159,"2025-10-28 18:20:28","2025-10-28 18:20:28",NULL
1623,"TAMARINDO","190506",21,159,"2025-10-28 18:20:28","2025-10-28 18:20:28",NULL
1624,"VICHAYAL","190507",21,159,"2025-10-28 18:20:29","2025-10-28 18:20:29",NULL
1625,"SULLANA","190601",21,160,"2025-10-28 18:20:29","2025-10-28 18:20:29",NULL
1626,"BELLAVISTA","190602",21,160,"2025-10-28 18:20:30","2025-10-28 18:20:30",NULL
1627,"IGNACIO ESCUDERO","190608",21,160,"2025-10-28 18:20:30","2025-10-28 18:20:30",NULL
1628,"LANCONES","190603",21,160,"2025-10-28 18:20:31","2025-10-28 18:20:31",NULL
1629,"MARCAVELICA","190604",21,160,"2025-10-28 18:20:31","2025-10-28 18:20:31",NULL
1630,"MIGUEL CHECA","190605",21,160,"2025-10-28 18:20:31","2025-10-28 18:20:31",NULL
1631,"QUERECOTILLO","190606",21,160,"2025-10-28 18:20:32","2025-10-28 18:20:32",NULL
1632,"SALITRAL","190607",21,160,"2025-10-28 18:20:32","2025-10-28 18:20:32",NULL
1633,"PARIÑAS","190701",21,161,"2025-10-28 18:20:33","2025-10-28 18:20:33",NULL
1634,"EL ALTO","190702",21,161,"2025-10-28 18:20:34","2025-10-28 18:20:34",NULL
1635,"LA BREA","190703",21,161,"2025-10-28 18:20:35","2025-10-28 18:20:35",NULL
1636,"LOBITOS","190704",21,161,"2025-10-28 18:20:35","2025-10-28 18:20:35",NULL
1637,"LOS ORGANOS","190706",21,161,"2025-10-28 18:20:36","2025-10-28 18:20:36",NULL
1638,"MANCORA","190705",21,161,"2025-10-28 18:20:36","2025-10-28 18:20:36",NULL
1639,"SECHURA","190801",21,162,"2025-10-28 18:20:37","2025-10-28 18:20:37",NULL
1640,"BELLAVISTA DE LA UNI","190804",21,162,"2025-10-28 18:20:38","2025-10-28 18:20:38",NULL
1641,"BERNAL","190803",21,162,"2025-10-28 18:20:38","2025-10-28 18:20:38",NULL
1642,"CRISTO NOS VALGA","190805",21,162,"2025-10-28 18:20:39","2025-10-28 18:20:39",NULL
1643,"VICE","190802",21,162,"2025-10-28 18:20:39","2025-10-28 18:20:39",NULL
1644,"RINCONADA LLICUAR","190806",21,162,"2025-10-28 18:20:39","2025-10-28 18:20:39",NULL
1645,"PUNO","200101",22,163,"2025-10-28 18:20:41","2025-10-28 18:20:41",NULL
1646,"ACORA","200102",22,163,"2025-10-28 18:20:41","2025-10-28 18:20:41",NULL
1647,"AMANTANI","200115",22,163,"2025-10-28 18:20:42","2025-10-28 18:20:42",NULL
1648,"ATUNCOLLA","200103",22,163,"2025-10-28 18:20:42","2025-10-28 18:20:42",NULL
1649,"CAPACHICA","200104",22,163,"2025-10-28 18:20:42","2025-10-28 18:20:42",NULL
1650,"CHUCUITO","200106",22,163,"2025-10-28 18:20:43","2025-10-28 18:20:43",NULL
1651,"COATA","200105",22,163,"2025-10-28 18:20:43","2025-10-28 18:20:43",NULL
1652,"HUATA","200107",22,163,"2025-10-28 18:20:44","2025-10-28 18:20:44",NULL
1653,"MAÑAZO","200108",22,163,"2025-10-28 18:20:44","2025-10-28 18:20:44",NULL
1654,"PAUCARCOLLA","200109",22,163,"2025-10-28 18:20:45","2025-10-28 18:20:45",NULL
1655,"PICHACANI","200110",22,163,"2025-10-28 18:20:45","2025-10-28 18:20:45",NULL
1656,"PLATERIA","200114",22,163,"2025-10-28 18:20:45","2025-10-28 18:20:45",NULL
1657,"SAN ANTONIO","200111",22,163,"2025-10-28 18:20:46","2025-10-28 18:20:46",NULL
1658,"TIQUILLACA","200112",22,163,"2025-10-28 18:20:46","2025-10-28 18:20:46",NULL
1659,"VILQUE","200113",22,163,"2025-10-28 18:20:47","2025-10-28 18:20:47",NULL
1660,"AZANGARO","200201",22,164,"2025-10-28 18:20:48","2025-10-28 18:20:48",NULL
1661,"ACHAYA","200202",22,164,"2025-10-28 18:20:48","2025-10-28 18:20:48",NULL
1662,"ARAPA","200203",22,164,"2025-10-28 18:20:48","2025-10-28 18:20:48",NULL
1663,"ASILLO","200204",22,164,"2025-10-28 18:20:49","2025-10-28 18:20:49",NULL
1664,"CAMINACA","200205",22,164,"2025-10-28 18:20:49","2025-10-28 18:20:49",NULL
1665,"CHUPA","200206",22,164,"2025-10-28 18:20:50","2025-10-28 18:20:50",NULL
1666,"JOSE DOMINGO CHOQUEH","200207",22,164,"2025-10-28 18:20:50","2025-10-28 18:20:50",NULL
1667,"MUÑANI","200208",22,164,"2025-10-28 18:20:51","2025-10-28 18:20:51",NULL
1668,"POTONI","200210",22,164,"2025-10-28 18:20:51","2025-10-28 18:20:51",NULL
1669,"SAMAN","200212",22,164,"2025-10-28 18:20:51","2025-10-28 18:20:51",NULL
1670,"SAN ANTON","200213",22,164,"2025-10-28 18:20:52","2025-10-28 18:20:52",NULL
1671,"SAN JOSE","200214",22,164,"2025-10-28 18:20:52","2025-10-28 18:20:52",NULL
1672,"SAN JUAN DE SALINAS","200215",22,164,"2025-10-28 18:20:53","2025-10-28 18:20:53",NULL
1673,"SANTIAGO DE PUPUJA","200216",22,164,"2025-10-28 18:20:53","2025-10-28 18:20:53",NULL
1674,"TIRAPATA","200217",22,164,"2025-10-28 18:20:53","2025-10-28 18:20:53",NULL
1675,"MACUSANI","200301",22,165,"2025-10-28 18:20:55","2025-10-28 18:20:55",NULL
1676,"AJOYANI","200302",22,165,"2025-10-28 18:20:55","2025-10-28 18:20:55",NULL
1677,"AYAPATA","200303",22,165,"2025-10-28 18:20:56","2025-10-28 18:20:56",NULL
1678,"COASA","200304",22,165,"2025-10-28 18:20:57","2025-10-28 18:20:57",NULL
1679,"CORANI","200305",22,165,"2025-10-28 18:20:57","2025-10-28 18:20:57",NULL
1680,"CRUCERO","200306",22,165,"2025-10-28 18:20:58","2025-10-28 18:20:58",NULL
1681,"ITUATA","200307",22,165,"2025-10-28 18:20:58","2025-10-28 18:20:58",NULL
1682,"OLLACHEA","200308",22,165,"2025-10-28 18:20:59","2025-10-28 18:20:59",NULL
1683,"SAN GABAN","200309",22,165,"2025-10-28 18:20:59","2025-10-28 18:20:59",NULL
1684,"USICAYOS","200310",22,165,"2025-10-28 18:20:59","2025-10-28 18:20:59",NULL
1685,"JULI","200401",22,166,"2025-10-28 18:21:00","2025-10-28 18:21:00",NULL
1686,"DESAGUADERO","200402",22,166,"2025-10-28 18:21:01","2025-10-28 18:21:01",NULL
1687,"HUACULLANI","200403",22,166,"2025-10-28 18:21:01","2025-10-28 18:21:01",NULL
1688,"KELLUYO","200412",22,166,"2025-10-28 18:21:01","2025-10-28 18:21:01",NULL
1689,"PISACOMA","200406",22,166,"2025-10-28 18:21:02","2025-10-28 18:21:02",NULL
1690,"POMATA","200407",22,166,"2025-10-28 18:21:02","2025-10-28 18:21:02",NULL
1691,"ZEPITA","200410",22,166,"2025-10-28 18:21:03","2025-10-28 18:21:03",NULL
1692,"ILAVE","201201",22,167,"2025-10-28 18:21:04","2025-10-28 18:21:04",NULL
1693,"CAPAZO","201204",22,167,"2025-10-28 18:21:04","2025-10-28 18:21:04",NULL
1694,"PILCUYO","201202",22,167,"2025-10-28 18:21:05","2025-10-28 18:21:05",NULL
1695,"SANTA ROSA","201203",22,167,"2025-10-28 18:21:05","2025-10-28 18:21:05",NULL
1696,"CONDURIRI","201205",22,167,"2025-10-28 18:21:06","2025-10-28 18:21:06",NULL
1697,"HUANCANE","200501",22,168,"2025-10-28 18:21:07","2025-10-28 18:21:07",NULL
1698,"COJATA","200502",22,168,"2025-10-28 18:21:07","2025-10-28 18:21:07",NULL
1699,"HUATASANI","200511",22,168,"2025-10-28 18:21:08","2025-10-28 18:21:08",NULL
1700,"INCHUPALLA","200504",22,168,"2025-10-28 18:21:08","2025-10-28 18:21:08",NULL
1701,"PUSI","200506",22,168,"2025-10-28 18:21:09","2025-10-28 18:21:09",NULL
1702,"ROSASPATA","200507",22,168,"2025-10-28 18:21:09","2025-10-28 18:21:09",NULL
1703,"TARACO","200508",22,168,"2025-10-28 18:21:09","2025-10-28 18:21:09",NULL
1704,"VILQUE CHICO","200509",22,168,"2025-10-28 18:21:10","2025-10-28 18:21:10",NULL
1705,"LAMPA","200601",22,169,"2025-10-28 18:21:11","2025-10-28 18:21:11",NULL
1706,"CABANILLA","200602",22,169,"2025-10-28 18:21:11","2025-10-28 18:21:11",NULL
1707,"CALAPUJA","200603",22,169,"2025-10-28 18:21:11","2025-10-28 18:21:11",NULL
1708,"NICASIO","200604",22,169,"2025-10-28 18:21:12","2025-10-28 18:21:12",NULL
1709,"OCUVIRI","200605",22,169,"2025-10-28 18:21:12","2025-10-28 18:21:12",NULL
1710,"PALCA","200606",22,169,"2025-10-28 18:21:13","2025-10-28 18:21:13",NULL
1711,"PARATIA","200607",22,169,"2025-10-28 18:21:13","2025-10-28 18:21:13",NULL
1712,"PUCARA","200608",22,169,"2025-10-28 18:21:14","2025-10-28 18:21:14",NULL
1713,"SANTA LUCIA","200609",22,169,"2025-10-28 18:21:14","2025-10-28 18:21:14",NULL
1714,"VILAVILA","200610",22,169,"2025-10-28 18:21:14","2025-10-28 18:21:14",NULL
1715,"AYAVIRI","200701",22,170,"2025-10-28 18:21:15","2025-10-28 18:21:15",NULL
1716,"ANTAUTA","200702",22,170,"2025-10-28 18:21:16","2025-10-28 18:21:16",NULL
1717,"CUPI","200703",22,170,"2025-10-28 18:21:16","2025-10-28 18:21:16",NULL
1718,"LLALLI","200704",22,170,"2025-10-28 18:21:16","2025-10-28 18:21:16",NULL
1719,"MACARI","200705",22,170,"2025-10-28 18:21:17","2025-10-28 18:21:17",NULL
1720,"NUÑOA","200706",22,170,"2025-10-28 18:21:17","2025-10-28 18:21:17",NULL
1721,"ORURILLO","200707",22,170,"2025-10-28 18:21:18","2025-10-28 18:21:18",NULL
1722,"SANTA ROSA","200708",22,170,"2025-10-28 18:21:18","2025-10-28 18:21:18",NULL
1723,"UMACHIRI","200709",22,170,"2025-10-28 18:21:19","2025-10-28 18:21:19",NULL
1724,"MOHO","201301",22,171,"2025-10-28 18:21:20","2025-10-28 18:21:20",NULL
1725,"CONIMA","201302",22,171,"2025-10-28 18:21:20","2025-10-28 18:21:20",NULL
1726,"HUAYRAPATA","201304",22,171,"2025-10-28 18:21:20","2025-10-28 18:21:20",NULL
1727,"TILALI","201303",22,171,"2025-10-28 18:21:21","2025-10-28 18:21:21",NULL
1728,"PUTINA","201101",22,172,"2025-10-28 18:21:23","2025-10-28 18:21:23",NULL
1729,"ANANEA","201104",22,172,"2025-10-28 18:21:23","2025-10-28 18:21:23",NULL
1730,"PEDRO VILCA APAZA","201102",22,172,"2025-10-28 18:21:24","2025-10-28 18:21:24",NULL
1731,"QUILCAPUNCU","201103",22,172,"2025-10-28 18:21:24","2025-10-28 18:21:24",NULL
1732,"SINA","201105",22,172,"2025-10-28 18:21:25","2025-10-28 18:21:25",NULL
1733,"JULIACA","200901",22,173,"2025-10-28 18:21:26","2025-10-28 18:21:26",NULL
1734,"CABANA","200902",22,173,"2025-10-28 18:21:26","2025-10-28 18:21:26",NULL
1735,"CABANILLAS","200903",22,173,"2025-10-28 18:21:27","2025-10-28 18:21:27",NULL
1736,"CARACOTO","200904",22,173,"2025-10-28 18:21:27","2025-10-28 18:21:27",NULL
1737,"SAN MIGUEL","200905",22,173,"2025-10-28 18:21:28","2025-10-28 18:21:28",NULL
1738,"SANDIA","200801",22,174,"2025-10-28 18:21:29","2025-10-28 18:21:29",NULL
1739,"CUYOCUYO","200803",22,174,"2025-10-28 18:21:30","2025-10-28 18:21:30",NULL
1740,"LIMBANI","200804",22,174,"2025-10-28 18:21:30","2025-10-28 18:21:30",NULL
1741,"PATAMBUCO","200806",22,174,"2025-10-28 18:21:31","2025-10-28 18:21:31",NULL
1742,"PHARA","200805",22,174,"2025-10-28 18:21:31","2025-10-28 18:21:31",NULL
1743,"QUIACA","200807",22,174,"2025-10-28 18:21:31","2025-10-28 18:21:31",NULL
1744,"SAN JUAN DEL ORO","200808",22,174,"2025-10-28 18:21:32","2025-10-28 18:21:32",NULL
1745,"YANAHUAYA","200810",22,174,"2025-10-28 18:21:32","2025-10-28 18:21:32",NULL
1746,"ALTO INAMBARI","200811",22,174,"2025-10-28 18:21:33","2025-10-28 18:21:33",NULL
1747,"SAN PEDRO DE PUTINA ","200812",22,174,"2025-10-28 18:21:33","2025-10-28 18:21:33",NULL
1748,"YUNGUYO","201001",22,175,"2025-10-28 18:21:34","2025-10-28 18:21:34",NULL
1749,"ANAPIA","201003",22,175,"2025-10-28 18:21:35","2025-10-28 18:21:35",NULL
1750,"COPANI","201004",22,175,"2025-10-28 18:21:35","2025-10-28 18:21:35",NULL
1751,"CUTURAPI","201005",22,175,"2025-10-28 18:21:36","2025-10-28 18:21:36",NULL
1752,"OLLARAYA","201006",22,175,"2025-10-28 18:21:36","2025-10-28 18:21:36",NULL
1753,"TINICACHI","201007",22,175,"2025-10-28 18:21:36","2025-10-28 18:21:36",NULL
1754,"UNICACHI","201002",22,175,"2025-10-28 18:21:37","2025-10-28 18:21:37",NULL
1755,"MOYOBAMBA","210101",23,176,"2025-10-28 18:21:38","2025-10-28 18:21:38",NULL
